2642,311,SE,Engineering Design Analysis,Stress-strain conditions; analytical and numerical (CAD) solution techniques; analysis of various engineering materials and configurations as applied to the development and application of design analysis criteria. Prerequisite: SE 310; concurrent registration in SE 312.
2643,312,SE,Instrumentation and Test Lab,Preparation for experimental projects; mechanical and electrical instruments; mechanical testing of materials; experimental stress analysis and photoelastic methods. Prerequisite: SE 310; concurrent registration in SE 311.
2644,400,SE,Engineering Law,"Nature and development of the legal system; legal rights and duties important to engineers in their professions; contracts, uniform commercial code and sales of goods, torts, agency, worker's compensation, labor law, property, environmental law, intellectual property. 3 undergraduate hours. 4 graduate hours. Prerequisite: RHET 105."
2645,411,SE,Reliability Engineering,"Concepts in engineering design, testing, and management for highly reliable components and systems. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: IE 300."
2646,413,SE,Engineering Design Optimization,"Application of optimization techniques to engineering design problems. Emphasis on problem formulation, including applications in structural, mechanical, and other design domains. Important theoretical results and numerical optimization methods. Matlab programming assignments to develop software for solving nonlinear mathematical programming problems. 3 or 4 undergraduate hours. 3 or 4 graduate hours. Prerequisite: MATH 241 and MATH 415."
2647,422,SE,Robot Dynamics and Control,Fundamental concepts and analytical methods for analysis and design of robot systems. Laboratory experiments complement theoretical development. Same as ECE 489 and ME 446. 4 undergraduate hours. 4 graduate hours. Prerequisite: SE 320. Recommended: ECE 470.
2648,423,SE,Mechatronics,"Mechatronics concepts and practice: computer interfacing of physical devices (sensors, actuators); data acquisition; real time programming and real time control; human-machine interfaces; design principles of mechatronics in manufacturing systems and in consumer systems. 3 undergraduate hours. 3 graduate hours. Prerequisite: SE 320."
2649,424,SE,State Space Design for Control,Design methods; time domain modeling; trajectories and phase plane analysis; similarity transforms; controllability and observability; pole placement and observers; linear quadratic optimal control; Lyapunov stability and describing functions; simulation. 3 undergraduate hours. 3 graduate hours. Prerequisite: SE 320 and MATH 415.
2650,494,SE,Senior Engineering Project I,"Senior engineering project - team component. Student teams of three or four, guided by faculty advisors, develop solutions to real-world engineering problems provided by industry-partnering companies, subject to realistic constraints and supported by economic analyses and recommendations for implementation. Prototype solutions fabricated where practical. Multiple reports and presentations throughout the term. Several trips to company typical. Common project grade for all team members. SE 494 and SE 495 taken concurrently fulfill the Advanced Composition Requirement. Approval of the department is required to register. 3 undergraduate hours. No graduate credit. Prerequisite: SE 261, SE 390 and; SE 311, IE 300, IE 310, and TAM 335; or IE 310, IE 311, and IE Technical Elective; credit or concurrent registration in a SE Design Elective and IE Engineering Science Elective. Must enroll concurrently in SE 495."
2651,495,SE,Senior Engineering Project II,Adjunct to SE 494. Senior engineering project -- individual component. Individual grade for each team member. SE 494 and SE 495 taken concurrently fulfill the Advanced Composition Requirement. 2 undergraduate hours. No graduate credit. Prerequisite: Concurrent registration in SE 494.
2652,525,SE,Control of Complex Systems,"Control methodologies for complex (i.e., interconnected) dynamic systems. A unified framework based on the vector Liapunov functions concept is used to examine various methodologies: decentralized overlapping control; optimal control of interconnected systems; multi-player differential game theory; decentralized optimization and its link with the multi-criteria optimization. Illustrative examples in areas such as control of groups of unmanned vehicles, control of power systems, and coverage control. 4 graduate hours. No professional credit. Prerequisite: SE 424."
2653,594,SE,Project Design,"Engineering design projects emphasizing advanced engineering analysis, synthesis, optimization, and engineering economics. 1 to 8 graduate hours. No professional credit. May be repeated to a maximum of 8 hours for credit toward the Master's degree."
2654,111,SHS,Living-Learning ASL Part 1,"An introductory course in American Sign Language (ASL); no previous knowledge or skills are needed. It is offered through the Living in Residence Program at Allen Hall. The focus is on the acquisition of beginning-level vocabulary items and grammar of ASL. ASL is a non-Indo-European language that uses the visual/manual rather than spoken/auditory modality. Students develop a core vocabulary and basic grammar to enable you to communicate using ASL. The Deaf Community, like other cultural groups, defines a population that shares both a language and pattern of transmission of beliefs and values. The course provides an introduction to the culture, traditions, and values of the Deaf Community."
2655,112,SHS,Living-Learning ASL Part 2,"The second part of an introductory course in American Sign Language (ASL); some knowledge of and skills in ASL are required. It is offered through the Living in Residence Program at Allen Hall. The focus is on the continued acquisition of beginning-level vocabulary items and grammar of ASL. ASL is a non-Indo-European languages that uses the visual/manual rather than spoken/auditory modality. Students develop core vocabulary and grammar to enable you to communicate using ASL. The Deaf Community, like other cultural groups, defines a population that shares both a language and pattern of transmission of beliefs and values. The course provides further information of the culture, traditions, and values of the Deaf Community."
2656,120,SHS,"Child, Comm, &amp; Lang Ability","Provides an introduction to the study of the human communication and language capacity and includes an overview of three areas of inquiry: language science, language development in children, and language disability in children."
2657,121,SHS,American Sign Language I,"This is an introductory course in American Sign Language (ASL). No prior experience with the language is necessary. Students will learn vocabulary, elementary-level grammatical structures, and elements of U.S. Deaf Culture in order to engage in entry-level conversations in ASL. Basic social and communication skills associated with the use of ASL will be emphasized. This course is part of a sequence of courses that will fulfill the foreign language requirement for UIUC undergraduate students. Approved for Letter and S/U grading."
2658,170,SHS,Intro Hum Comm Sys &amp; Disorders,"Examines broad perspectives of theories and information regarding normal and abnormal communication: how speech and language develop, how people hear, how they produce speech and what can go wrong; addresses the impact of speech and hearing science on society, culture, and modern technologies."
2659,191,SHS,Freshmen Seminar,"Special experimental seminar or independent study course intended to cover topics not treated by regular course offerings; open to undergraduates at any level. Requests for activation of this course may be made by students or by faculty and should be directed to the head of the academic department concerned. Although credit toward graduation is normally granted, credit toward satisfying specific college or departmental requirements is contingent upon approval by the appropriate college or departmental committee. Approved for S/U grading only."
2660,200,SHS,General Phonetics,"Basic principles of phonetic study; includes observation and representation of pronunciation, ear training, and practice in transcription."
2661,240,SHS,Intro Sound &amp; Hearing Science,"Acoustics, anatomy, and physiology of the auditory system; psychophysical methods; and a consideration of auditory theories and mechanics."
2662,291,SHS,Research Lab Experience in SHS,"Supervised participation in research laboratory and scholarly activities, usually as an assistant to an investigator. Approved for S/U grading only. May be repeated in the same or separate terms to a maximum of 6 hours."
2663,301,SHS,General Speech Science,"Consideration of the physiology of the speaking act, and the acoustical and perceptual aspects of speech. Same as LING 303."
2664,352,SHS,Hearing Health and Society,"An analysis of how hearing loss influences behavior of individuals and interactions among individuals within larger social/societal groups across the lifespan. Considers issues associated with early detection of hearing loss and promoting hearing conservation in different environments. Approaches to promoting behaviors that enhance communication in the  presence of hearing loss will be explored. Philosophical, policy, and cultural controversies for defining hearing loss as a disability will be examiend. Each of these topics will be considered within the interplay between the individual person, culture, age, disability, educational environment, community, and social/family interactions."
2665,380,SHS,Comm Competence and Disorders,This course explores ways of defining and documenting communicative competence for individuals with communication disorders in everyday interactions. It introduces students to theories of communication-in-context and methods of discourse analysis. Students will critically review research on discourse of individuals with communication disorders across the lifespan and discuss its relevance to clinical practice. Prerequisite: Minimum sophomore standing or consent of instructor.
2666,385,SHS,Evidence-Based Practice in Communication Sciences and Disorders,This course is designed to examine how the field of Speech and Hearing Science creates knowledge or evidence to support the assessment and intervention for individuals with communication disorders. Students will gain an introductory understanding of clinical research methodology and become familiar with the process of selecting evidence-based practices. Prerequisite: Sophomore standing or consent of instructor.
2667,389,SHS,Neuroplasticity and Communication,"The human brain adapts and changes continually throughout the human lifespan. This phenomenon is known as neuroplasticity. In this course, we will come to a better understanding of the principles of neuroplasticity, including during development, critical periods, learning and skill mastery, and reorganization/rehabilitation of functional abilities following brain damage. We will draw heavily on current research pertaining to neuroplasticity involving brain structures and functions important for communication."
2668,430,SHS,Devel &amp; Disorders Phonol Artic,"Survey of basic knowledge concerning normal and deviant phonological development, and principles for applying this knowledge to the assessment and remediation of phonological disorders. 3 undergraduate hours. 4 graduate hours. Prerequisite: For undergraduate credit, students must have senior level status in the SHS Program or consent of instructor. Additional work is involved for 3 hours. For graduate credit, students must have graduate level status in the SHS Program or consent of instructor. Additional work involved for 4 hours."
2669,473,SHS,Augmentative &amp; Alt Comm,"Introduces students to the field of augmentative and alternative communication (AAC), to the range of assistive technologies, and to diagnostic and treatment approaches used by speech-language pathologists. Focuses on the communicative needs of adults and children with acquired communication disorders in a variety of settings (e.g., hospital, school, home, work). 2 to 4 undergraduate hours. 2 to 4 graduate hours. Prerequisite: For undergraduate credit, 2 or 3 hours, students must have senior level status in the SHS Program, or consent of instructor. Additional work is involved for 3 hours. For graduate credit, 2 to 4 hours, students must have graduate level status in the SHS Program, or consent of instructor. Additional work involved for 4 hours."
2670,475,SHS,Prepracticum in SHS,A mentoring experience in which students will be paired with clinical instructors in SHS and provided opportunities to observe clinical speech-language pathology and audiology sessions in a variety of settings. Prepracticum is designed to provide students: 1) initial opportunities to integrate course work with clinical practice; 2) supported experiences in documentation/data collection skills used in clinical settings; and 3) supervised observation hours required by the American Speech-Language and Hearing Association (ASHA) for certification as a Speech-Language Pathologist or Audiologist. 1 to 2 undergraduate hours. No graduate credit. Approved for S/U grading only. May be repeated in the same or separate terms to a maximum of 2 hours.
2671,477,SHS,Beginning Practicum in SHS,"Mentored experience in which students are paired with a clinical instructor in SHS and provided opportunities to assist in the ongoing management of clinical cases in a variety of settings. The beginning practicum is designed for students with less than a year of supervised clinical experience( i.e. 100 or fewer contact hours as defined by the American Speech-Language Hearing Assoc.-ASHA). Working with the clinical team, the beginning practicum will provide students with: 1) supported opportunities to assist in all aspects of clinical practice (e.g., diagnosis, intervention, documentation, team meetings/planning); 2) opportunities to obtain supervised contact hours required by ASHA for certification in Speech-Language Pathology or Audiology. 1 to 3 undergraduate hours. 1 to 3 graduate hours. May be repeated in same term to a maximum of 3 undergraduate or 4 graduate hours. May be repeated in separate terms to a maximum of 3 undergraduate or 6 graduate hours. Prerequisite: For students pursuing clinical preparation in speech-language pathology and/or audiology."
2672,513,SHS,Assessment and Management of Dysphagia,"Study of the anatomy, physiology, and pathophysiology of the oral and pharyngeal stages of swallowing and critical review of the research literature pertaining to methods for diagnosis and treatment of dysphagia. Prerequisite: SHS 300 or equivalent and SHS 470, or consent of instructor."
2673,533,SHS,Advanced Language Diagnostics,"Advanced study of the diagnosis of language disorders in children from infancy through adolescence; particular emphasis on critical evaluation of current methods in assessment, the development of problem-solving skills, and the application of computer technology in language analysis Prerequisite: SHS 520 or equivalent, or consent of instructor."
2674,551,SHS,Electrophys Indices Audition,Study of technical and clinical aspects of electrophysiologic measures of audition; critical analysis of clinical and experimental literature; laboratory experience in electrophysiologic techniques. 4 or 5 graduate hours. No professional credit. Prerequisite: SHS 550 or consent of instructor.
2675,552,SHS,Diag Hear Impair Infants Child,"Study of the major etiologies underlying hearing impairments encountered in the pediatric population, program models for infants and young children at risk for hearing impairment, behavioral and physiologic issues in assessment and evaluation of residual hearing, and selection of hearing aids and other sensory prosthetic devices. Prerequisite: SHS 550."
2676,553,SHS,Hearing Aids and Amplification,"Study of technical and clinical aspects of personal hearing aids and amplification devices; survey of clinical and experimental literature; laboratory experience in electroacoustic and real-ear measurement, earmold impressions and modification procedures, and solving fitting problems. Prerequisite: SHS 550."
2677,554,SHS,Advanced Audiological Assess,"Seminar on current research in advanced audiology, with emphasis on experimental and clinical protocols involving electrophysiologic and behavioral measures in areas including newborn auditory screening using evoked potentials, intraoperative and intensive care unit monitoring, brain-mapping, event-related potentials, central auditory assessment, and computerized assessment of balance function. Prerequisite: SHS 551 or equivalent, or consent of instructor."
2678,556,SHS,Sens Prosth Devices Hear Loss,"Seminar on current research in signal processing approaches and experimental protocols for the development and fitting of hearing aids, tactile aids, cochlear implants, and assistive listening devices. Prerequisite: SHS 553 or consent of instructor."
2679,557,SHS,Adv Clin Prac Aud Assess Rehab,"Supervised assessment and management of patients. Includes audiological evaluation techniques; treatment counseling; hearing aid selection, evaluation, and dispensing; and aural rehabilitation therapy. External placement in a variety of sites is available as well as in the departmental Audiology Clinic. May be repeated with approval. Prerequisite: Graduate standing, plus SHS 240, SHS 450, SHS 451, or equivalent coursework and consent of instructor."
2680,561,SHS,Medical Audiology,"Students will gain in-depth knowledge of the etiology, prevention, identification, diagnosis, and management of auditory disorders, with focus on pathophysiology, ototoxicity, and genetic influences. 4 graduate hours. No professional credit. Prerequisite: SHS 541 and SHS 550 or consent of instructor. Graduate students only."
2681,563,SHS,Amplification Lab,"Clinical laboratory experience in the selection, testing, fitting and maintenance of current technology amplification devices. Prerequisite: Concurrent enrollment in SHS 553."
2682,571,SHS,Clinical Sociolinguistics,"Clinical application of sociolinguistic concepts for communicatively impaired populations. Focuses on language difference, and utilizes technological strategies needed for assessment and intervention with linguistically diverse populations. Includes computer analysis of talk data from language disordered and linguistically different speakers. Prerequisite: Consent of instructor."
2683,577,SHS,Advanced Practicum in SHS,"A mentored experience in which students are paired with a clinical instructor in SHS and provided opportunities to assist and take leadership roles in the ongoing management of clinical cases in a variety of settings. The advanced practicum is designed for students with more than a year of supervised clinical experience (i.e., more than 100 contact hours as defined by the American Speech-Language and Hearing Association-ASHA). Working within a clinical team, the advanced practicum will provide students with: 1) supported opportunities to assist in all aspects of clinical practice (e.g., diagnosis, intervention, documentation, team meetings/planning); 2) take lead clinician and/or case management roles for some cases; 3) opportunities to obtain supervised contact hours required by the ASHA for certification in Speech-Language Pathology or Audiology. May be repeated with approval. Prerequisite: SHS 477."
2684,586,SHS,Adv Sem Development Com Dis,"Study of theoretical and empirical research in typical and atypical developmental aspects of children's communication. Students will critically analyze and interpret the extant literature; lead seminar discussions and write scholarly reviews; and/or design original research projects. Specific topics will vary and be announced in the Class Schedule. 2 graduate hours. No professional credit. Approved for letter and S/U grading. May be repeated in separate terms, if topics vary."
2685,592,SHS,Prosem Spch &amp; Hear Sci,"Required seminar for all graduate students; involves reporting of ongoing research of faculty, visiting researchers, and students as well as discussion of topics related to professional and academic research careers. Approved for  S/U grading only. May be repeated up to 4 credit hours toward degree requirements as topics vary."
2686,594,SHS,PhD Early Research Project,This mentored research experience provides individualized opportunities for PhD students to conduct research projects under the direction of their faculty mentors/advisors. Approved for S/U grading only. May be repeated in separate terms to a maximum of 8 hours.
2687,100,SOC,Introduction to Sociology,"Sociology offers a unique lens through which we can examine the world around us. In this course you will develop a perspective that will allow you to analyze the social world in a way that reveals the hidden and/or overlooked social forces that shape our lives. This approach, the sociological imagination, will enable you to explore how social forces influence the ways we view and navigate our social world. We will discuss how sociologists use theory and research to better understand important social issues such as inequalities of race, class, gender, sexualities and how social order and social change are possible. We will discuss how society affects individuals and in turn how individuals can affect society."
2688,101,SOC,Sociology of Gender,"An exploration of current questions of gender and their applications to students today. The course will focus primarily on the United States emphasizing individual, interactional, and institutional aspects of the social world. Topics for study include sociological research on femininities, masculinities, gendered bodies, socialization, work, family, politics, sport, and sexualities."
2689,160,SOC,Global Ineq and Social Change,"Introduces sociological concepts of poverty, inequality, and social change within a global context. Themes explored include basic food security, poverty and hunger; population and resource distribution; foreign aid and development institutions; and social policies and movements for change. Course approach is historical and transnational, and typically includes case studies from Africa, Asia, Latin America, and the United States."
2690,162,SOC,Intro to Intl Health Policy,"Introduces students to international health policy. Students will learn about data sources, basic analytical techniques, and theoretical frameworks for understanding international health policy. From a sociological perspective, students will explore why health issues are essential components to discussion of globalization, immigration, and migration. Students also will learn how health policy and foreign policy decisions in the developed world influence health policy and health care delivery in the developing world."
2691,163,SOC,Social Problems,"A study of social problems in the United States necessarily entails a discussion of global issues. To that end, this course will examine many contemporary social issues such as crime, war and terrorism, the environment, inequality, poverty, discrimination, the economic recession, and others, through a global framework. Many of the topics we will cover could motivate an entire semester's study in their own right; indeed, some scholars devote their entire careers to but one of these topics. However, this breadth allows us to think broadly about the issues that are identified as social problems and the ways in which individuals and groups attempt to resolve those problems; both processes are revealing about the time and society in which we live. One of the main objectives of this class is to learn about how sociologists examine social problems through analysis and research. Alongside that process, you will improve your critical thinking skills and become a better/more informed consumer of information."
2692,170,SOC,"Integration, Assimilation and Multiculturalism: America's Immigrant Society","How has the United States welcomed immigrants over the past century? Provided and denied opportunities for immigrant integration? Pursued programs to encourage assimilation, or supported multiculturalism? This course examines the structural and attitudinal barriers immigrants navigate on their paths to finding their place in US society over the past century. Using texts, films, memoirs, we will gain insight into the challenges faced by immigrant groups, gain familiarity with how immigrants are classified, and develop basic understandings of core theories, measures, and methods relating to immigrant flows, acceptance and socio-cultural equality."
2693,196,SOC,Issues in Sociology,"Origin of problems; consequences of ameliorative strategies. Typical topics include crime, mental illness, drug use, suicide, sexual behavior, violence, and intergroup conflict. May be repeated as topics vary."
2694,200,SOC,Introduction to Sociological Theory,This course is an introduction to the foundations of sociological theory. Topics may include the problem of social order and the nature of social conflict; capitalism and bureaucracy; the relationship between social structure and politics; and the evolution of modern societies. Prerequisite: Sophomore standing.
2695,223,SOC,Black Women Contemp US Society,Same as AFRO 226 and GWS 226. See AFRO 226.
2696,225,SOC,Race and Ethnicity,"Sociological and social-psychological analysis of minority groups; illustrative material drawn from representative racial, ethnic, and status groups. Prerequisite: SOC 100, SOC 101, OR SOC 163."
2697,226,SOC,Political Sociology,"This course provides an introduction to the study of political sociology, which, broadly conceived, is concerned with the social bases of power and the social consequences of the organization of power. If politics is, as famously suggested by Howard Lasswell, ""who gets what, when, how,"" then our primary aim is to explain the emergence, reproduction, and transformation of different forms of political ordering."
2698,274,SOC,"Health, Illness and Society","What do you do when you get sick? Where do you go? Who provides your medical care? In this course we will discuss why the answers to these basic questions are actually quite complex. This course is designed to introduce students to medical sociology and will examine issues surrounding health, illness and healing from a sociological perspective. Throughout the course we will cover numerous topics including: the social construction of health and illness, healthcare providers, healthcare systems - including contemporary debates regarding healthcare reform - and the social determinants of health inequalities. Additionally, this course offers an introduction to sociological theories and concepts that may be particularly useful for those interested in pursuing medical school or any career in a health-related field."
2699,275,SOC,Criminology,"Nature and extent of crime; past and present theories of crime causation; criminal behavior in the United States and abroad, and its relation to personal, structural and cultural conditions; the nature of the criminal justice system and the influences of the exercise of discretion among actors in the criminal justice system. Prerequisite: One of the following: SOC 100, SOC 101, SOC 163 or equivalent."
2700,310,SOC,Sociology of Deviance,"Study of traits, conditions, actions, and behaviors that violate social norms and elicit negative societal reactions. Explores social, cultural and individual factors in the etiology of deviance; the establishment and maintenance of deviant categories; the motivations behind deviant behavior; the identification as deviant of individuals and of particular segments of society, by formal and informal means; the effects of institutionalization and social control upon the deviant; and the efforts of deviants to eradicate the label society has placed upon them. Prerequisite: One of the following: SOC 100, SOC 101, or SOC 163."
2701,350,SOC,Technology and Society,"Examines the social and cultural origins of modern technology and technological innovation; the effects of technology and its change on society. Topics include the impact of technology on beliefs and values, accommodation and resistance to change, and technology and the Third World."
2702,373,SOC,Social Inequality,"Who gets what, and why? How are power, privilege, and prestige distributed across individuals and groups, and why is it that some enjoy more than others? We consider how different dimensions of inequality have evolved over time, with special focus on inequalities across race, class, and gender. We assess how inequality shapes the lives of individuals in society, how and why inequality persists, and how people have worked to both challenge and reproduce their places in society. We approach social inequality from a variety of angles, developing an understanding of how inequality works in and through schooling, labor markets, employment, identity and prejudice, social mobility, and the role of major social institutions such as work, family, education, politics and law. We examine core statements of social stratification from sociology and engage with contemporary theories from sociology, psychology, political science, and economics. By the end of this course, you will have a clearer understanding of the types of inequality that exist in society, how inequality operates through the broader social context, and the constraints and opportunities faced by individuals in different positions in society. Prerequisite: One of the following: SOC 100, SOC 101, or SOC 163."
2703,375,SOC,Criminal Justice System,"Exploration of the actors, institutions, and processes that make up the criminal justice system. We review sociological and other social scientific research on topics including the police, prosecutors, the courtroom work-group, forensic evidence, juries, sentencing, and the impact of mass incarceration. Grades are based on exams, research exercises, and ethnographic observations of criminal courtrooms. Prerequisite: SOC 275 is recommended."
2704,378,SOC,Sociology of Law,"Examination of law and legal institutions sociologically. We begin with an introduction to theoretical perspectives on the problem of order, illustrated by juxtaposing formal law with other means of achieving order. Next, we consider law and legal systems in action, including relations between law and the economy, stratification, culture, ideology and social change. Finally, we investigate the relationship between law's aims and principles, and law's real-world implementation."
2705,380,SOC,Social Research Methods,"Introduction to the foundations of social research and to the major types of research methods employed in sociology. Provides exposure to the major tools and terminology of social research, including the use of computers in sociology. Topics include: research design, finding and using sociology literature, measurement, sampling, survey research, field methods, use of available data, quantitative data analysis and presentation, and computer resources for research. Prerequisite: SOC 280 and one of the following: SOC 100, SOC 101, or SOC 163."
2706,396,SOC,Topics in Sociology,"Explores topics not covered in regularly scheduled Sociology courses. See Class Schedule for topics. May be repeated if topics vary. Prerequisite: One of the following: SOC 100, SOC 101, SOC 163, or consent of instructor."
2707,400,SOC,Internships,Selected internship opportunities in which student and faculty member develop a program of study and research related to internship. Consult departmental undergraduate advisor. 0 to 3 undergraduate hours. No graduate credit. Approved for Letter and S/U grading. May be repeated to a maximum of 6 hours. Prerequisite: Junior or senior standing; and SOC 100 or SOC 101 or SOC 163; and six additional hours in Sociology or acceptance of faculty member and Director of Undergraduate Studies.
2708,450,SOC,Senior Capstone Seminar,"Over the course of the semester, students will conceive and execute an original sociological research project, using their knowledge of the sociological literature developed in substantive courses and their skills in data collection and analysis developed in methods courses. In parallel, students will explore professional opportunities in sociology and engage in professional development activities, including exploring opportunities for graduate education and learning skills in job search, and resume, c.v., personal statement and cover letter development. 3 undergraduate hours. No graduate credit. Prerequisite: One of the following: SOC 100, SOC 101 or SOC 163; and SOC 380. For Sociology majors only."
2709,479,SOC,Law and Society,"Examination of the social and political organization of the legal system, including the development of disputes, the role of gatekeepers to the legal system, and the political significance of litigation. Examines the role of law in sustaining and dismantling structural forms of inequality, as well as the relationship between law and social change. 3 undergraduate hours. 4 graduate hours. Credit is not given for both SOC 477 and SOC 479. Prerequisite: One of the following: SOC 100, SOC 101, SOC 163, or six hours of anthropology, social geography, political science, or sociology."
2710,490,SOC,Advanced Independent Study,3 undergraduate hours. No graduate credit. May be repeated. Prerequisite: Open only to seniors in the sociology major who have an overall GPA of 3.25 or higher and therefore may be eligible for departmental distinction; obtain written consent of instructor on form available in the Sociology Department Office.
2711,495,SOC,Senior Honors Seminar,Intensive scrutiny of current literature on one selected topic. Critical reading and discussion followed by writing essays and research proposals. Subject will shift yearly. There may be community work as an aspect of this course; consult the Class Schedule for details. 3 undergraduate hours. No graduate credit. May be repeated to a maximum of 6 hours. Prerequisite: For sociology majors only. Student must have at least 3.5 grade-point average in sociology courses and consent of instructor.
2712,510,SOC,Professionalization Seminar,Introduction to the graduate program in Sociology and to graduate study in the discipline of Sociology. Approved for S/U grading only. May be repeated in separate terms to a maximum of 4 hours. Prerequisite: Graduate standing in Sociology and consent of the Director of Graduate Studies.
2713,586,SOC,Adv Social Statistics I,"Examines social science applications of the general linear model and its extensions; topics include: model specification; ordinary and generalized least squares; multicollinearity; selection of predictors; interaction of variables and non-linear regression; panel and time-series data; measurement error; path analysis; recursive and non-recursive structural equation models. Applies statistical computing packages (e.g., SPSS) to social science data. Credit is not given for both SOC 586 and PSYC 406. Prerequisite: SOC 485 or equivalent."
2714,590,SOC,Individual Topics in Sociology,Supervised individual investigation or study of a topic not covered by regular courses; topic selected by the student and the proposed plan of study must be approved by the adviser and the staff member who supervises the work. Approved for letter and S/U grading. May be repeated.
2715,596,SOC,Recent Developments in Soc,Intensive study of selected topics based on contemporary works of major importance in the development of sociological theory. May be repeated if topics vary.
2716,597,SOC,Readings in Sociology,"Individual guidance in intensive readings in the literature of one or more subdivisions of the field of sociology, selected in consultation with the student's advisor, in preparation for the specialization examination. Approved for S/U grading only. May be repeated in separate terms to a maximum of 12 hours. Prerequisite: Graduate standing in Sociology and consent of advisor."
2717,598,SOC,Thesis Proposal,"Individual guidance in designing a doctoral research project and writing a thesis proposal. Focuses on developing a cogent theoretical framework, articulating significance of the project, identifying appropriate research methods, and considering ethical issues. Approved for S/U grading only. May be repeated in the same or separate terms to a maximum of 12 hours. Prerequisite: Graduate standing in Sociology and consent of advisor."
2718,200,SOCW,Introduction to Social Work,"Broad survey of the field of social work; introduction to social services, social welfare organizations, major social problems and target population groups, and the methods used in working with individuals, groups, and communities; includes the range of personnel and skills in social work agencies, and the means of education and training for social work professionals."
2719,225,SOCW,Intro Stat for Social Work,"Introduction of basic concepts in statistics with emphasis on the application of statistical methods in social work research. Topics include: descriptive statistics, probability theory and distributions, point and interval estimation, hypothesis testing, central tendency, variability, independence, contrasts, correlation and regression, non-parametrics, concepts of levels of measurements, and statistical vs. practical significance. Priority will be given to Social Work majors. Credit is not given for SOCW 225 if credit for a college level introductory statistics course has already been earned."
2720,240,SOCW,Death &amp; Dying,"This course will focus on various aspects of death and dying. Content will examine different types of death, impact of death throughout the lifespan, cultural beliefs and practices regarding death and dying, grief, healing after loss, legal and ethical issues related to death, and the roll of social workers at the end of life. Students will be encouraged to examine their own thoughts, values, feeling, and beliefs about death and dying."
2721,245,SOCW,Doing Good through the Nonprofit Sector,"Study of the nonprofit sector theory, activity and structures in the US and abroad. Challenges students to think critically about the role and value of the nonprofit/voluntary sector in society, to understand ethical principles and values that guide nonprofit work, and to assess research evidence about effectiveness and impact. Helps inform students' thinking about future career choices and/or volunteer activities in the ""third sector""."
2722,300,SOCW,Diversity: Identities &amp; Issues,"This introductory course explores multiple dimensions of diversity in a pluralistic and increasingly globalized society. Using a social work strengths perspective as well as historical, constructivist, and critical conceptual frameworks; the course examines issues of identity, culture, privilege stigma, prejudice, and discrimination. The social construction and implications of race, class, gender, sexual orientation, and other dimensions of difference is examined at individual, interpersonal, and systems levels. Students are expected to use the course material to explore their personal values, biases, family backgrounds, culture, and formative experiences in order to deepen their self-awareness and develop interpersonal skills in bridging differences. Finally, students apply learning from the course to identify characteristics of effective social work and other health and human service provision among people culturally different themselves; and to identify opportunities for change contributing to prejudice reduction and cross-cultural acceptance at home, work and in society."
2723,310,SOCW,UG Research Assistance,Assist departmental faculty in on-going research. Topics and nature of assistance vary. Capstone paper required. Approved for Letter and S/U grading. May be repeated in separate terms up to 6 hours. Prerequisite: Evidence of adequate preparation for such study; consent of faculty member supervising the work; and approval of the department head. Majors only.
2724,321,SOCW,Social Entre &amp; Social Change,"Intended for undergraduates who have an interest in creating programs and products that have social values for communities. Features social entrepreneurship as an approach to social development and will consider its application and related change strategies to a wide array of social problems. Social entrepreneurship has emerged as a change approach that features the application of entrepreneurial practices to social ventures. Social entrepreneurship is similar to business entrepreneurship in its emphasis on selected program development and management principles and processes, but social entrepreneurs have the primary goal of creating social value in communities rather than personal or shareholder wealth. The initial part of the class will emphasize instructing students in broad concepts and principles related to entrepreneurship, while the latter portion of the course will feature students working on teams to design social projects."
2725,330,SOCW,International Perspectives,"This course provides cross-cultural learning experiences within the context of international community-based service learning. Students will explore human service delivery through direct involvement with international social service institutions. This cultural immersion course is a collaborative partnership between the University of Illinois School of Social Work and selected international universities. Countries visited, varies by semester. May be repeated in separate terms up to 12 undergrad hours if topics vary."
2726,360,SOCW,Social Work and the Military,"This course provides an overview of military social work practice including: military culture, issues and needs of soldiers and their families, ethical considerations, and the roll of social workers. Prerequisite: For majors only."
2727,380,SOCW,Current Topics in Social Work,"Presents and analyzes special topics related to current social work practice, policy and research. Topics vary; see Class Schedule for current offering. May be repeated in the same or separate terms."
2728,401,SOCW,Practice I,"Overview of generalist social work practice with individuals, families, groups, organizations, and communities. Designed to introduce core concepts, values, and ethical principles of the profession as well as to provide basic skills, and knowledge related to generalist social work practice with a broad array of client systems. Emphasis is give to the biological-psychological-social-spiritual framework, person-in-environment, strengths perspective, and system theory. Skills in developing beginning professional relationships, which are characterized by mutuality, collaboration, empowerment, and client self determination within the problem-solving process are addressed. 3 undergraduate hours. No graduate credit. Prerequisite: SOCW 200."
2729,402,SOCW,Practice II,"Provides students with culturally responsive, micro-level skills development for working with and on behalf of individuals, families, and groups. Builds on the basic helping skills learned in SOCW 401 and offers further practice on interviewing skills, more emphasis on ethical decision-making, assessment, and intervention, evaluation applied to individuals, families, and groups. 3 undergraduate hours. No graduate credit. Prerequisite: SOCW 401."
